Thu Jul 10 23:50:00 2025    results.prof

         2014028 function calls (1980186 primitive calls) in 77.422 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        5    0.000    0.000    0.007    0.001 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/decorator.py:177(create)
       54    0.001    0.000    0.007    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_axis_nan_policy.py:290(_get_axis_params)
        1    0.000    0.000    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/optimize/_trustregion_krylov.py:1(<module>)
        1    0.000    0.000    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/fft/_fftlog.py:1(<module>)
        1    0.000    0.000    0.007    0.007 /usr/lib/python3.10/importlib/metadata/_meta.py:1(<module>)
        1    0.000    0.000    0.007    0.007 /usr/lib/python3.10/unittest/main.py:1(<module>)
      109    0.004    0.000    0.007    0.000 /usr/lib/python3.10/enum.py:590(_find_data_type)
      102    0.002    0.000    0.007    0.000 /usr/lib/python3.10/importlib/metadata/__init__.py:211(matches)
      122    0.003    0.000    0.007    0.000 /usr/lib/python3.10/dataclasses.py:824(_set_new_attribute)
      784    0.007    0.000    0.007    0.000 /usr/lib/python3.10/logging/__init__.py:806(filter)
  306/282    0.003    0.000    0.007    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/results.py:176(__init__)
       35    0.002    0.000    0.007    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/cv2/__init__.py:50(modules_filter)
      837    0.007    0.000    0.007    0.000 {method 'acquire' of '_thread.RLock' objects}
      832    0.007    0.000    0.007    0.000 /usr/lib/python3.10/inspect.py:2695(annotation)
      123    0.003    0.000    0.007    0.000 /usr/lib/python3.10/genericpath.py:16(exists)
        1    0.000    0.000    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/skimage/draw/__init__.py:1(<module>)
      857    0.007    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:1065(get_filename)
      184    0.004    0.000    0.007    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/colors.py:815(__copy__)
        1    0.000    0.000    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/special/_logsumexp.py:1(<module>)
       39    0.002    0.000    0.007    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/PngImagePlugin.py:203(crc)
        1    0.000    0.000    0.007    0.007 /usr/lib/python3.10/argparse.py:2039(consume_positionals)
        1    0.000    0.000    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/dviread.py:202(Dvi)
      857    0.007    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:1040(__init__)
        1    0.000    0.000    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/optimize/_direct_py.py:1(<module>)
        1    0.000    0.000    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/_util.py:1(<module>)
      443    0.005    0.000    0.007    0.000 {method '__reduce_ex__' of 'object' objects}
       19    0.001    0.000    0.007    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/path.py:99(__init__)
        1    0.000    0.000    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/array_api_compat/common/_aliases.py:1(<module>)
        1    0.000    0.000    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/spatial/_plotutils.py:1(<module>)
        1    0.000    0.000    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/integrate/_ivp/bdf.py:1(<module>)
        1    0.000    0.000    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/dateutil/rrule.py:1(<module>)
       41    0.002    0.000    0.007    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/TiffImagePlugin.py:677(_setitem)
        6    0.000    0.000    0.007    0.001 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/patches.py:2346(<listcomp>)
       86    0.003    0.000    0.007    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/numerictypes.py:471(issubdtype)
        8    0.002    0.000    0.007    0.001 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/special/_multiufuncs.py:25(__init__)
      147    0.002    0.000    0.007    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/TiffTags.py:35(__new__)
       86    0.004    0.000    0.007    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/_docscrape.py:303(parse_item_name)
       28    0.001    0.000    0.007    0.000 /usr/lib/python3.10/contextlib.py:252(contextmanager)
        1    0.000    0.000    0.006    0.006 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/backends/__init__.py:1(<module>)
       22    0.001    0.000    0.006    0.000 /usr/lib/python3.10/ipaddress.py:1173(_ip_int_from_string)
      857    0.006    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:874(create_module)
      820    0.006    0.000    0.006    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/Image.py:560(im)
       27    0.001    0.000    0.006    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/artist.py:44(allow_rasterization)
       23    0.000    0.000    0.006    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/overrides.py:177(decorator)
       40    0.001    0.000    0.006    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/getlimits.py:112(_float_to_str)
      807    0.006    0.000    0.006    0.000 {function RcParams.__getitem__ at 0x760e004b5bd0}
      183    0.003    0.000    0.006    0.000 /usr/lib/python3.10/textwrap.py:485(prefixed_lines)
        1    0.000    0.000    0.006    0.006 /usr/lib/python3.10/importlib/metadata/_meta.py:7(PackageMetadata)
      771    0.006    0.000    0.006    0.000 /usr/lib/python3.10/typing.py:1272(_value_and_type_iter)
       10    0.000    0.000    0.006    0.001 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_distribution_infrastructure.py:2992(moment)
       25    0.001    0.000    0.006    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/_add_newdocs_scalars.py:71(add_newdoc_for_scalar_type)
       25    0.001    0.000    0.006    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/dtypes.py:30(_add_dtype_helper)
      163    0.004    0.000    0.006    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/rcsetup.py:151(validate_bool)
      235    0.004    0.000    0.006    0.000 /usr/lib/python3.10/logging/__init__.py:1455(debug)
       19    0.000    0.000    0.006    0.000 {built-in method _functools.reduce}
       96    0.004    0.000    0.006    0.000 /usr/lib/python3.10/sre_compile.py:435(_mk_bitmap)
        1    0.000    0.000    0.006    0.006 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/array_api_compat/__init__.py:1(<module>)
        7    0.000    0.000    0.006    0.001 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/core.py:1485(__radd__)
       24    0.001    0.000    0.006    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/dviread.py:184(decorate)
       30    0.003    0.000    0.006    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_utils/_inspect.py:140(formatargspec)
        1    0.000    0.000    0.006    0.006 /usr/lib/python3.10/argparse.py:2191(_match_arguments_partial)
       53    0.002    0.000    0.006    0.000 /usr/lib/python3.10/posixpath.py:229(expanduser)
        2    0.000    0.000    0.006    0.003 /usr/lib/python3.10/fnmatch.py:44(_compile_pattern)
      155    0.003    0.000    0.006    0.000 /usr/lib/python3.10/sre_parse.py:868(_parse_flags)
       78    0.002    0.000    0.006    0.000 /usr/lib/python3.10/functools.py:479(lru_cache)
       47    0.002    0.000    0.006    0.000 /usr/lib/python3.10/enum.py:626(_find_new_)
        1    0.000    0.000    0.006    0.006 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/_uarray/_backend.py:1(<module>)
        1    0.000    0.000    0.006    0.006 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/optimize/_root_scalar.py:1(<module>)
        1    0.000    0.000    0.006    0.006 /usr/lib/python3.10/glob.py:1(<module>)
      627    0.006    0.000    0.006    0.000 /usr/lib/python3.10/logging/__init__.py:1724(isEnabledFor)
       15    0.000    0.000    0.006    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/packaging/version.py:47(parse)
        1    0.000    0.000    0.006    0.006 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/ImageMode.py:1(<module>)
      256    0.004    0.000    0.006    0.000 /usr/lib/python3.10/pathlib.py:608(_format_parsed_parts)
        1    0.000    0.000    0.006    0.006 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/array_api_compat/common/_linalg.py:1(<module>)
        3    0.000    0.000    0.006    0.002 <decorator-gen-1>:1(_held_figure)
       38    0.000    0.000    0.006    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/rcsetup.py:759(<genexpr>)
        3    0.000    0.000    0.006    0.002 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/decorator.py:200(decorate)
        2    0.000    0.000    0.006    0.003 /usr/lib/python3.10/importlib/metadata/__init__.py:963(distribution)
        1    0.003    0.003    0.006    0.006 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/__init__.py:663(<listcomp>)
       40    0.001    0.000    0.006    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/core.py:2462(__init__)
        1    0.001    0.001    0.006    0.006 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/common.py:432(<listcomp>)
        2    0.000    0.000    0.006    0.003 /usr/lib/python3.10/importlib/metadata/__init__.py:532(from_name)
        1    0.000    0.000    0.006    0.006 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/f2py/cb_rules.py:1(<module>)
        1    0.000    0.000    0.006    0.006 /usr/lib/python3.10/importlib/abc.py:1(<module>)
       88    0.002    0.000    0.006    0.000 /usr/lib/python3.10/typing.py:664(__init__)
        1    0.000    0.000    0.006    0.006 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_multivariate.py:392(__init__)
        1    0.000    0.000    0.006    0.006 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/unicode.py:85(identchars)
      764    0.006    0.000    0.006    0.000 /usr/lib/python3.10/typing.py:219(<listcomp>)
        1    0.000    0.000    0.006    0.006 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_multivariate.py:5018(__init__)
       15    0.003    0.000    0.006    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/packaging/version.py:188(__init__)
      744    0.006    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1500(<genexpr>)
        3    0.000    0.000    0.006    0.002 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/lib/_version.py:151(__ge__)
        1    0.000    0.000    0.006    0.006 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/fft/_pocketfft/basic.py:1(<module>)
        3    0.000    0.000    0.006    0.002 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/lib/_version.py:114(_compare)
      102    0.002    0.000    0.006    0.000 /usr/lib/python3.10/collections/__init__.py:430(_replace)
        1    0.000    0.000    0.006    0.006 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/kiwisolver/__init__.py:1(<module>)
       35    0.001    0.000    0.006    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/core.py:3064(__init__)
        1    0.003    0.003    0.006    0.006 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/constants/__init__.py:342(<listcomp>)
        1    0.000    0.000    0.006    0.006 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/_mathtext.py:1814(Parser)
      102    0.002    0.000    0.006    0.000 /usr/lib/python3.10/importlib/metadata/_collections.py:28(parse)
       55    0.001    0.000    0.006    0.000 /usr/lib/python3.10/typing.py:1143(<genexpr>)
      116    0.002    0.000    0.005    0.000 /usr/lib/python3.10/re.py:330(filter)
       32    0.003    0.000    0.005    0.000 /usr/lib/python3.10/posixpath.py:338(normpath)
        2    0.000    0.000    0.005    0.003 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/cv2/__init__.py:99(load_first_config)
       14    0.001    0.000    0.005    0.000 /usr/lib/python3.10/re.py:222(split)
       19    0.001    0.000    0.005    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/cycler/__init__.py:482(cycler)
      9/6    0.001    0.000    0.005    0.001 /usr/lib/python3.10/posixpath.py:401(_joinrealpath)
      102    0.005    0.000    0.005    0.000 {built-in method posix.listdir}
       44    0.002    0.000    0.005    0.000 /usr/lib/python3.10/pydoc.py:101(_findclass)
       13    0.000    0.000    0.005    0.000 /usr/lib/python3.10/functools.py:651(cache)
      700    0.005    0.000    0.005    0.000 {built-in method builtins.iter}
       55    0.002    0.000    0.005    0.000 /usr/lib/python3.10/ipaddress.py:533(_split_addr_prefix)
        1    0.000    0.000    0.005    0.005 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/ExifTags.py:361(LightSource)
       15    0.001    0.000    0.005    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/core.py:620(set_parse_action)
       92    0.001    0.000    0.005    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/f2py/auxfuncs.py:630(l_not)
        1    0.000    0.000    0.005    0.005 /usr/lib/python3.10/importlib/_common.py:1(<module>)
      602    0.005    0.000    0.005    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/_docscrape.py:458(<listcomp>)
        1    0.000    0.000    0.005    0.005 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_multivariate.py:3251(__init__)
        1    0.000    0.000    0.005    0.005 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/linalg/_decomp_lu.py:1(<module>)
        2    0.000    0.000    0.005    0.003 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/arrayprint.py:1569(_array_repr_implementation)
        1    0.000    0.000    0.005    0.005 /usr/lib/python3.10/email/_parseaddr.py:1(<module>)
       34    0.002    0.000    0.005    0.000 /usr/lib/python3.10/ipaddress.py:1636(_ip_int_from_string)
        1    0.000    0.000    0.005    0.005 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/collections.py:28(Collection)
        1    0.000    0.000    0.005    0.005 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_multivariate.py:1639(__init__)
       44    0.001    0.000    0.005    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/results.py:573(copy)
       92    0.001    0.000    0.005    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/core.py:2408(__init__)
       21    0.001    0.000    0.005    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/artist.py:23(_prevent_rasterization)
