Thu Jul 10 07:49:21 2025    results.prof

         4680484 function calls (4609963 primitive calls) in 79.901 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    0.008    0.002 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/onnx/utils.py:1795(register_custom_op_symbolic)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/ImageEnhance.py:1(<module>)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/distributed/nn/jit/instantiator.py:1(<module>)
        1    0.001    0.001    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/helpers.py:1084(<listcomp>)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/char/__init__.py:1(<module>)
       42    0.001    0.000    0.008    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/utils/data/datapipes/_typing.py:282(__new__)
        8    0.001    0.000    0.008    0.001 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/numeric.py:1522(cross)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/lib/_shape_base_impl.py:1(<module>)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/algebras/__init__.py:1(<module>)
       96    0.003    0.000    0.008    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/utils/_pytree.py:495(_private_register_pytree_node)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/external/__init__.py:1(<module>)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_subclasses/functional_tensor.py:46(FunctionalTensor)
       42    0.004    0.000    0.008    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/function_base.py:25(linspace)
       29    0.001    0.000    0.008    0.000 /usr/lib/python3.10/functools.py:884(wrapper)
       67    0.003    0.000    0.008    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/colors.py:1153(<dictcomp>)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/plotting/intervalmath/__init__.py:1(<module>)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/datasets/lfw.py:1(<module>)
        3    0.000    0.000    0.008    0.003 /usr/lib/python3.10/importlib/metadata/__init__.py:963(distribution)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/matrices/expressions/hadamard.py:1(<module>)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/models/maxvit.py:1(<module>)
        8    0.000    0.000    0.008    0.001 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/colors.py:2563(make_norm_from_scale)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/sparse/semi_structured.py:1(<module>)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/networkx/readwrite/gml.py:1(<module>)
      314    0.004    0.000    0.008    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/core/function.py:152(<lambda>)
      515    0.008    0.000    0.008    0.000 {method 'copy' of 'dict' objects}
        3    0.000    0.000    0.008    0.003 /usr/lib/python3.10/importlib/metadata/__init__.py:532(from_name)
        1    0.002    0.002    0.008    0.008 /usr/lib/python3.10/pickletools.py:2224(assure_pickle_consistency)
     1064    0.008    0.000    0.008    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/triton/runtime/jit.py:715(__setattr__)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_compile.py:1(<module>)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/distributed/_shard/metadata.py:1(<module>)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/networkx/algorithms/connectivity/connectivity.py:1(<module>)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/onnx/_internal/diagnostics/infra/sarif/_web_response.py:1(<module>)
        3    0.000    0.000    0.008    0.003 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/extension.py:87(_load_library)
     1117    0.008    0.000    0.008    0.000 {built-in method builtins.iter}
       37    0.001    0.000    0.008    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/core/decorators.py:214(make_wrapped)
        1    0.000    0.000    0.008    0.008 /usr/lib/python3.10/asyncio/locks.py:1(<module>)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/transforms/autoaugment.py:104(AutoAugment)
       78    0.001    0.000    0.008    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/core.py:4216(<genexpr>)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/ao/nn/intrinsic/__init__.py:1(<module>)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/nn/parallel/parallel_apply.py:1(<module>)
     1191    0.008    0.000    0.008    0.000 {built-in method _bisect.bisect_right}
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_dynamo/graph_deduplication.py:1(<module>)
     12/2    0.000    0.000    0.008    0.004 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/core.py:1578(makeOptionalList)
       38    0.002    0.000    0.008    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/core/symbol.py:359(__xnew__)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/ndimage/_measurements.py:1(<module>)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/matrices/kind.py:1(<module>)
      370    0.005    0.000    0.008    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/_docscrape.py:454(_str_header)
      253    0.005    0.000    0.008    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_library/utils.py:132(is_tensor_like_type)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/cpu/amp/__init__.py:1(<module>)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/models/video/s3d.py:1(<module>)
        1    0.000    0.000    0.008    0.008 /usr/lib/python3.10/importlib/__init__.py:65(invalidate_caches)
        1    0.000    0.000    0.008    0.008 /usr/lib/python3.10/random.py:1(<module>)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/multipledispatch/core.py:1(<module>)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/simplify/trigsimp.py:1(<module>)
        8    0.003    0.000    0.008    0.001 /usr/lib/python3.10/configparser.py:998(_read)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/parsing/__init__.py:1(<module>)
        1    0.004    0.004    0.008    0.008 <frozen importlib._bootstrap_external>:1330(invalidate_caches)
        4    0.004    0.001    0.008    0.002 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_dynamo/symbolic_convert.py:954(<dictcomp>)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/sparse/linalg/_dsolve/linsolve.py:1(<module>)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/onnx/_internal/onnxruntime.py:675(OrtBackendOptions)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/matrices/expressions/matadd.py:1(<module>)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/networkx/algorithms/link_analysis/__init__.py:1(<module>)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/networkx/readwrite/sparse6.py:1(<module>)
      132    0.004    0.000    0.008    0.000 /usr/lib/python3.10/sre_compile.py:435(_mk_bitmap)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/models/detection/anchor_utils.py:1(<module>)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/models/segmentation/lraspp.py:1(<module>)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/printoptions.py:1(<module>)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/ops/misc.py:68(ConvNormActivation)
        1    0.002    0.002    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/TiffTags.py:439(_populate)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/jit/_trace.py:594(ignore_lib_warnings)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/distributed/fsdp/wrap.py:1(<module>)
        4    0.000    0.000    0.008    0.002 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/onnx/utils.py:1779(_verify_custom_op_name)
        1    0.000    0.000    0.008    0.008 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/models/detection/transform.py:1(<module>)
      215    0.005    0.000    0.007    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/_docscrape.py:28(__init__)
        1    0.000    0.000    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_functorch/functional_call.py:1(<module>)
        1    0.000    0.000    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_dynamo/polyfills/operator.py:1(<module>)
       50    0.001    0.000    0.007    0.000 /usr/lib/python3.10/ipaddress.py:1908(__init__)
        1    0.000    0.000    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/utils/data/datapipes/_typing.py:1(<module>)
     1094    0.007    0.000    0.007    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/typing_extensions.py:3159(<listcomp>)
        2    0.000    0.000    0.007    0.004 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/core/kind.py:287(_)
      215    0.004    0.000    0.007    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/models/_api.py:41(__eq__)
        1    0.000    0.000    0.007    0.007 /usr/lib/python3.10/unittest/mock.py:1(<module>)
      988    0.007    0.000    0.007    0.000 {method '__subclasses__' of 'type' objects}
        1    0.000    0.000    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/optim/_adafactor.py:1(<module>)
        1    0.000    0.000    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_dynamo/callback.py:1(<module>)
        1    0.000    0.000    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/mpmath/libmp/backend.py:1(<module>)
      367    0.005    0.000    0.007    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/imageio/config/extensions.py:52(__init__)
        1    0.000    0.000    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/solvers/solvers.py:1(<module>)
        1    0.000    0.000    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/nn/utils/clip_grad.py:1(<module>)
      548    0.006    0.000    0.007    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/rcsetup.py:191(validator)
        1    0.000    0.000    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/optimize/_direct_py.py:1(<module>)
        1    0.001    0.001    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/onnx/symbolic_opset13.py:1(<module>)
      513    0.006    0.000    0.007    0.000 {built-in method fromkeys}
        1    0.001    0.001    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_dynamo/variables/lazy.py:206(_populate)
       15    0.000    0.000    0.007    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/yaml/emitter.py:494(choose_scalar_style)
       29    0.002    0.000    0.007    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/numeric.py:1448(moveaxis)
        3    0.000    0.000    0.007    0.002 /usr/lib/python3.10/argparse.py:1329(__init__)
        1    0.000    0.000    0.007    0.007 /usr/lib/python3.10/hashlib.py:1(<module>)
       14    0.000    0.000    0.007    0.001 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_distribution_infrastructure.py:981(filtered)
       28    0.001    0.000    0.007    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_jit_internal.py:124(_qualified_name)
        1    0.000    0.000    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/core/operations.py:1(<module>)
      336    0.005    0.000    0.007    0.000 /usr/lib/python3.10/logging/__init__.py:193(_checkLevel)
      100    0.002    0.000    0.007    0.000 /usr/lib/python3.10/ast.py:33(parse)
        1    0.000    0.000    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/autograd/forward_ad.py:1(<module>)
        1    0.000    0.000    0.007    0.007 /usr/lib/python3.10/ssl.py:183(_TLSAlertType)
        1    0.001    0.001    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_dynamo/types.py:40(GuardFn)
        1    0.000    0.000    0.007    0.007 /usr/lib/python3.10/bz2.py:1(<module>)
        6    0.000    0.000    0.007    0.001 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/distributed/_shard/sharded_tensor/_ops/init.py:126(register_tensor_creation_op)
        2    0.000    0.000    0.007    0.004 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_distribution_infrastructure.py:789(draw)
        1    0.000    0.000    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/utils/_config_module.py:41(_Config)
        1    0.000    0.000    0.007    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/distributed/fsdp/_state_dict_utils.py:1(<module>)
        6    0.001    0.000    0.007    0.001 /usr/lib/python3.10/fnmatch.py:80(translate)
